molecule_list_name,peptide_modified_sequence,genotype,timepoint,bio_rep,tech_rep,total_area
MOL_0096,PEP_00264,Genotype_B,1,3,1,0.00671991827326071
MOL_0096,PEP_00264,Genotype_B,1,3,2,0.00478725243123358
MOL_0096,PEP_00264,Genotype_B,1.5,1,1,0.00153746544554901
MOL_0096,PEP_00264,Genotype_B,1.5,1,2,0.00222970080296982
MOL_0096,PEP_00264,Genotype_B,1.5,2,1,0.00550656891719788
MOL_0096,PEP_00264,Genotype_B,1.5,2,2,0.00785663611393624
MOL_0096,PEP_00264,Genotype_B,1.5,3,1,0.00221473295446382
MOL_0096,PEP_00264,Genotype_B,1.5,3,2,0.00279822845256006
MOL_0096,PEP_00264,Genotype_B,2,1,1,8.817267547372743e-4
MOL_0096,PEP_00264,Genotype_B,2,1,2,0.00140356625799217
MOL_0096,PEP_00264,Genotype_B,2,2,1,0.02147549490577959
MOL_0096,PEP_00264,Genotype_B,2,2,2,0.04175977901486454
MOL_0096,PEP_00264,Genotype_B,2,3,1,0.00758946721704955
MOL_0096,PEP_00264,Genotype_B,2,3,2,0.0054148034730137
MOL_0096,PEP_00264,Genotype_B,4,1,1,0.00390204128520063
MOL_0096,PEP_00264,Genotype_B,4,1,2,0.00309002091733066
MOL_0096,PEP_00264,Genotype_B,4,2,1,0.06711840125853658
MOL_0096,PEP_00264,Genotype_B,4,2,2,0.05569648772891718
MOL_0096,PEP_00264,Genotype_B,4,3,1,0.01133466142870347
MOL_0096,PEP_00264,Genotype_B,4,3,2,0.00821445616171351
MOL_0096,PEP_00264,Genotype_B,6,1,1,0.0056949004205984
MOL_0096,PEP_00264,Genotype_B,6,1,2,0.00382871274608162
MOL_0096,PEP_00264,Genotype_B,6,2,1,0.01891388396614362
MOL_0096,PEP_00264,Genotype_B,6,2,2,0.01685526383119146
MOL_0096,PEP_00264,Genotype_B,6,3,1,0.00327850345934441
MOL_0096,PEP_00264,Genotype_B,6,3,2,0.00201882699345886
MOL_0096,PEP_00265,Genotype_A,0,1,1,NA
MOL_0096,PEP_00265,Genotype_A,0,1,2,NA
MOL_0096,PEP_00265,Genotype_A,0,2,1,NA
MOL_0096,PEP_00265,Genotype_A,0,2,2,NA
MOL_0096,PEP_00265,Genotype_A,0,3,1,NA
MOL_0096,PEP_00265,Genotype_A,0,3,2,NA
MOL_0096,PEP_00265,Genotype_A,1,1,1,NA
MOL_0096,PEP_00265,Genotype_A,1,1,2,1.0969708636918916e-4
MOL_0096,PEP_00265,Genotype_A,1,2,1,NA
MOL_0096,PEP_00265,Genotype_A,1,2,2,NA
MOL_0096,PEP_00265,Genotype_A,1,3,1,NA
MOL_0096,PEP_00265,Genotype_A,1,3,2,2.0387581648990887e-4
MOL_0096,PEP_00265,Genotype_A,1.5,1,1,NA
MOL_0096,PEP_00265,Genotype_A,1.5,1,2,4.743022318108379e-4
MOL_0096,PEP_00265,Genotype_A,1.5,2,1,NA
MOL_0096,PEP_00265,Genotype_A,1.5,2,2,6.973343260696695e-4
MOL_0096,PEP_00265,Genotype_A,1.5,3,1,NA
MOL_0096,PEP_00265,Genotype_A,1.5,3,2,2.0107322488071815e-4
MOL_0096,PEP_00265,Genotype_A,2,1,1,NA
MOL_0096,PEP_00265,Genotype_A,2,1,2,NA
MOL_0096,PEP_00265,Genotype_A,2,2,1,NA
MOL_0096,PEP_00265,Genotype_A,2,2,2,2.577317908631628e-4
MOL_0096,PEP_00265,Genotype_A,2,3,1,NA
MOL_0096,PEP_00265,Genotype_A,2,3,2,6.352651454453363e-4
MOL_0096,PEP_00265,Genotype_A,4,1,1,NA
MOL_0096,PEP_00265,Genotype_A,4,1,2,0.00158834246462818
MOL_0096,PEP_00265,Genotype_A,4,2,1,NA
MOL_0096,PEP_00265,Genotype_A,4,2,2,1.0911727184432532e-4
MOL_0096,PEP_00265,Genotype_A,4,3,1,NA
MOL_0096,PEP_00265,Genotype_A,4,3,2,0.00458357952685557
MOL_0096,PEP_00265,Genotype_A,6,1,1,NA
MOL_0096,PEP_00265,Genotype_A,6,1,2,0.00161031864296038
MOL_0096,PEP_00265,Genotype_A,6,2,1,NA
MOL_0096,PEP_00265,Genotype_A,6,2,2,6.652209102441418e-4
MOL_0096,PEP_00265,Genotype_A,6,3,1,NA
MOL_0096,PEP_00265,Genotype_A,6,3,2,0.00186171193591376
MOL_0096,PEP_00265,Genotype_B,0,1,1,NA
MOL_0096,PEP_00265,Genotype_B,0,1,2,NA
MOL_0096,PEP_00265,Genotype_B,0,2,1,NA
MOL_0096,PEP_00265,Genotype_B,0,2,2,NA
MOL_0096,PEP_00265,Genotype_B,0,3,1,NA
MOL_0096,PEP_00265,Genotype_B,0,3,2,NA
MOL_0096,PEP_00265,Genotype_B,1,1,1,NA
MOL_0096,PEP_00265,Genotype_B,1,1,2,NA
MOL_0096,PEP_00265,Genotype_B,1,2,1,NA
MOL_0096,PEP_00265,Genotype_B,1,2,2,1.6420672797288758e-4
MOL_0096,PEP_00265,Genotype_B,1,3,1,NA
MOL_0096,PEP_00265,Genotype_B,1,3,2,3.8705861352960594e-4
MOL_0096,PEP_00265,Genotype_B,1.5,1,1,NA
MOL_0096,PEP_00265,Genotype_B,1.5,1,2,1.160715924373149e-4
MOL_0096,PEP_00265,Genotype_B,1.5,2,1,NA
MOL_0096,PEP_00265,Genotype_B,1.5,2,2,9.682802964836252e-4
MOL_0096,PEP_00265,Genotype_B,1.5,3,1,NA
MOL_0096,PEP_00265,Genotype_B,1.5,3,2,NA
MOL_0096,PEP_00265,Genotype_B,2,1,1,NA
MOL_0096,PEP_00265,Genotype_B,2,1,2,NA
MOL_0096,PEP_00265,Genotype_B,2,2,1,NA
MOL_0096,PEP_00265,Genotype_B,2,2,2,0.00573992176155668
MOL_0096,PEP_00265,Genotype_B,2,3,1,NA
MOL_0096,PEP_00265,Genotype_B,2,3,2,6.87679632742441e-4
MOL_0096,PEP_00265,Genotype_B,4,1,1,NA
MOL_0096,PEP_00265,Genotype_B,4,1,2,2.2094349618894112e-4
MOL_0096,PEP_00265,Genotype_B,4,2,1,NA
MOL_0096,PEP_00265,Genotype_B,4,2,2,0.00880893886864387
MOL_0096,PEP_00265,Genotype_B,4,3,1,NA
MOL_0096,PEP_00265,Genotype_B,4,3,2,7.539964127574029e-4
MOL_0096,PEP_00265,Genotype_B,6,1,1,NA
MOL_0096,PEP_00265,Genotype_B,6,1,2,2.1523043669143785e-4
MOL_0096,PEP_00265,Genotype_B,6,2,1,NA
MOL_0096,PEP_00265,Genotype_B,6,2,2,0.00234352904950222
MOL_0096,PEP_00265,Genotype_B,6,3,1,NA
MOL_0096,PEP_00265,Genotype_B,6,3,2,NA
MOL_0096,PEP_00266,Genotype_A,0,1,1,NA
MOL_0096,PEP_00266,Genotype_A,0,1,2,NA
MOL_0096,PEP_00266,Genotype_A,0,2,1,NA
MOL_0096,PEP_00266,Genotype_A,0,2,2,1.298510885975124e-4
MOL_0096,PEP_00266,Genotype_A,0,3,1,NA
MOL_0096,PEP_00266,Genotype_A,0,3,2,NA
MOL_0096,PEP_00266,Genotype_A,1,1,1,NA
MOL_0096,PEP_00266,Genotype_A,1,1,2,0.00139691401698172
MOL_0096,PEP_00266,Genotype_A,1,2,1,NA
MOL_0096,PEP_00266,Genotype_A,1,2,2,NA
MOL_0096,PEP_00266,Genotype_A,1,3,1,NA
MOL_0096,PEP_00266,Genotype_A,1,3,2,2.917352955458821e-4
MOL_0096,PEP_00266,Genotype_A,1.5,1,1,NA
MOL_0096,PEP_00266,Genotype_A,1.5,1,2,0.00321773484077074
MOL_0096,PEP_00266,Genotype_A,1.5,2,1,NA
MOL_0096,PEP_00266,Genotype_A,1.5,2,2,0.00156783889233815
MOL_0096,PEP_00266,Genotype_A,1.5,3,1,NA
MOL_0096,PEP_00266,Genotype_A,1.5,3,2,5.268756686767753e-4
MOL_0096,PEP_00266,Genotype_A,2,1,1,NA
MOL_0096,PEP_00266,Genotype_A,2,1,2,0.00107462936108651
MOL_0096,PEP_00266,Genotype_A,2,2,1,NA
MOL_0096,PEP_00266,Genotype_A,2,2,2,0.00311571849757671
MOL_0096,PEP_00266,Genotype_A,2,3,1,NA
MOL_0096,PEP_00266,Genotype_A,2,3,2,0.00806612750473804
MOL_0096,PEP_00266,Genotype_A,4,1,1,NA
MOL_0096,PEP_00266,Genotype_A,4,1,2,0.00637987379448625
MOL_0096,PEP_00266,Genotype_A,4,2,1,NA
MOL_0096,PEP_00266,Genotype_A,4,2,2,0.00115729056949665
MOL_0096,PEP_00266,Genotype_A,4,3,1,NA
MOL_0096,PEP_00266,Genotype_A,4,3,2,0.00889321540320829
MOL_0096,PEP_00266,Genotype_A,6,1,1,NA
MOL_0096,PEP_00266,Genotype_A,6,1,2,0.01076352588673876
MOL_0096,PEP_00266,Genotype_A,6,2,1,NA
MOL_0096,PEP_00266,Genotype_A,6,2,2,0.00107115458281499
MOL_0096,PEP_00266,Genotype_A,6,3,1,NA
MOL_0096,PEP_00266,Genotype_A,6,3,2,0.01423681185968185
MOL_0096,PEP_00266,Genotype_B,0,1,1,NA
MOL_0096,PEP_00266,Genotype_B,0,1,2,NA
MOL_0096,PEP_00266,Genotype_B,0,2,1,NA
MOL_0096,PEP_00266,Genotype_B,0,2,2,NA
MOL_0096,PEP_00266,Genotype_B,0,3,1,NA
MOL_0096,PEP_00266,Genotype_B,0,3,2,NA
MOL_0096,PEP_00266,Genotype_B,1,1,1,NA
MOL_0096,PEP_00266,Genotype_B,1,1,2,9.232904027904344e-4
MOL_0096,PEP_00266,Genotype_B,1,2,1,NA
MOL_0096,PEP_00266,Genotype_B,1,2,2,7.842194375506741e-4
MOL_0096,PEP_00266,Genotype_B,1,3,1,NA
MOL_0096,PEP_00266,Genotype_B,1,3,2,2.259951826538523e-4
MOL_0096,PEP_00266,Genotype_B,1.5,1,1,NA
MOL_0096,PEP_00266,Genotype_B,1.5,1,2,8.516204516831676e-4
MOL_0096,PEP_00266,Genotype_B,1.5,2,1,NA
MOL_0096,PEP_00266,Genotype_B,1.5,2,2,0.00186481155377009
MOL_0096,PEP_00266,Genotype_B,1.5,3,1,NA
MOL_0096,PEP_00266,Genotype_B,1.5,3,2,1.6566800274608938e-4
MOL_0096,PEP_00266,Genotype_B,2,1,1,NA
MOL_0096,PEP_00266,Genotype_B,2,1,2,5.723573638863278e-4
MOL_0096,PEP_00266,Genotype_B,2,2,1,NA
MOL_0096,PEP_00266,Genotype_B,2,2,2,0.00786447392995417
MOL_0096,PEP_00266,Genotype_B,2,3,1,NA
MOL_0096,PEP_00266,Genotype_B,2,3,2,9.0019058376082e-4
MOL_0096,PEP_00266,Genotype_B,4,1,1,NA
MOL_0096,PEP_00266,Genotype_B,4,1,2,7.770952711559469e-4
MOL_0096,PEP_00266,Genotype_B,4,2,1,NA
MOL_0096,PEP_00266,Genotype_B,4,2,2,0.00799200725392458
MOL_0096,PEP_00266,Genotype_B,4,3,1,NA
MOL_0096,PEP_00266,Genotype_B,4,3,2,7.235831825777479e-4
MOL_0096,PEP_00266,Genotype_B,6,1,1,NA
MOL_0096,PEP_00266,Genotype_B,6,1,2,2.8083847120733053e-4
MOL_0096,PEP_00266,Genotype_B,6,2,1,NA
MOL_0096,PEP_00266,Genotype_B,6,2,2,0.00998455983477293
MOL_0096,PEP_00266,Genotype_B,6,3,1,NA
MOL_0096,PEP_00266,Genotype_B,6,3,2,NA
MOL_0096,PEP_00267,Genotype_A,0,1,1,NA
MOL_0096,PEP_00267,Genotype_A,0,1,2,1.0576952819631196e-4
MOL_0096,PEP_00267,Genotype_A,0,2,1,NA
MOL_0096,PEP_00267,Genotype_A,0,2,2,NA
MOL_0096,PEP_00267,Genotype_A,0,3,1,NA
MOL_0096,PEP_00267,Genotype_A,0,3,2,NA
MOL_0096,PEP_00267,Genotype_A,1,1,1,NA
MOL_0096,PEP_00267,Genotype_A,1,1,2,9.759883158816344e-4
MOL_0096,PEP_00267,Genotype_A,1,2,1,NA
MOL_0096,PEP_00267,Genotype_A,1,2,2,NA
MOL_0096,PEP_00267,Genotype_A,1,3,1,NA
MOL_0096,PEP_00267,Genotype_A,1,3,2,3.6107019641171985e-4
MOL_0096,PEP_00267,Genotype_A,1.5,1,1,NA
MOL_0096,PEP_00267,Genotype_A,1.5,1,2,0.00158152925171572
MOL_0096,PEP_00267,Genotype_A,1.5,2,1,NA
MOL_0096,PEP_00267,Genotype_A,1.5,2,2,0.00151481538297985
MOL_0096,PEP_00267,Genotype_A,1.5,3,1,NA
MOL_0096,PEP_00267,Genotype_A,1.5,3,2,5.079877957893012e-4
MOL_0096,PEP_00267,Genotype_A,2,1,1,NA
MOL_0096,PEP_00267,Genotype_A,2,1,2,8.075546014090193e-5
MOL_0096,PEP_00267,Genotype_A,2,2,1,NA
MOL_0096,PEP_00267,Genotype_A,2,2,2,3.3409316924123375e-4
MOL_0096,PEP_00267,Genotype_A,2,3,1,NA
MOL_0096,PEP_00267,Genotype_A,2,3,2,0.00130101976238579
MOL_0096,PEP_00267,Genotype_A,4,1,1,NA
MOL_0096,PEP_00267,Genotype_A,4,1,2,0.01399492394020725
MOL_0096,PEP_00267,Genotype_A,4,2,1,NA
MOL_0096,PEP_00267,Genotype_A,4,2,2,0.00201642153446273
MOL_0096,PEP_00267,Genotype_A,4,3,1,NA
MOL_0096,PEP_00267,Genotype_A,4,3,2,0.02116185425904764
MOL_0096,PEP_00267,Genotype_A,6,1,1,NA
MOL_0096,PEP_00267,Genotype_A,6,1,2,0.00453227182598131
MOL_0096,PEP_00267,Genotype_A,6,2,1,NA
MOL_0096,PEP_00267,Genotype_A,6,2,2,0.00287428213926757
MOL_0096,PEP_00267,Genotype_A,6,3,1,NA
MOL_0096,PEP_00267,Genotype_A,6,3,2,0.00368967704557754
MOL_0096,PEP_00267,Genotype_B,0,1,1,NA
MOL_0096,PEP_00267,Genotype_B,0,1,2,2.008370082737158e-4
MOL_0096,PEP_00267,Genotype_B,0,2,1,NA
MOL_0096,PEP_00267,Genotype_B,0,2,2,NA
MOL_0096,PEP_00267,Genotype_B,0,3,1,NA
MOL_0096,PEP_00267,Genotype_B,0,3,2,8.646319493024465e-4
MOL_0096,PEP_00267,Genotype_B,1,1,1,NA
MOL_0096,PEP_00267,Genotype_B,1,1,2,1.1494588234117424e-4
MOL_0096,PEP_00267,Genotype_B,1,2,1,NA
MOL_0096,PEP_00267,Genotype_B,1,2,2,7.175591234341568e-4
MOL_0096,PEP_00267,Genotype_B,1,3,1,NA
MOL_0096,PEP_00267,Genotype_B,1,3,2,0.00336571280596865
MOL_0096,PEP_00267,Genotype_B,1.5,1,1,NA
MOL_0096,PEP_00267,Genotype_B,1.5,1,2,4.858153283959392e-4
MOL_0096,PEP_00267,Genotype_B,1.5,2,1,NA
MOL_0096,PEP_00267,Genotype_B,1.5,2,2,0.00479848087457606
MOL_0096,PEP_00267,Genotype_B,1.5,3,1,NA
MOL_0096,PEP_00267,Genotype_B,1.5,3,2,3.3428119150569153e-4
MOL_0096,PEP_00267,Genotype_B,2,1,1,NA
MOL_0096,PEP_00267,Genotype_B,2,1,2,NA
MOL_0096,PEP_00267,Genotype_B,2,2,1,NA
MOL_0096,PEP_00267,Genotype_B,2,2,2,0.0221066414213476
MOL_0096,PEP_00267,Genotype_B,2,3,1,NA
MOL_0096,PEP_00267,Genotype_B,2,3,2,0.00371951594910609
MOL_0096,PEP_00267,Genotype_B,4,1,1,NA
MOL_0096,PEP_00267,Genotype_B,4,1,2,0.002283978193479
MOL_0096,PEP_00267,Genotype_B,4,2,1,NA
MOL_0096,PEP_00267,Genotype_B,4,2,2,0.03578483702740056
MOL_0096,PEP_00267,Genotype_B,4,3,1,NA
MOL_0096,PEP_00267,Genotype_B,4,3,2,0.0039342323839345
MOL_0096,PEP_00267,Genotype_B,6,1,1,NA
MOL_0096,PEP_00267,Genotype_B,6,1,2,0.00112609397403941
MOL_0096,PEP_00267,Genotype_B,6,2,1,NA
MOL_0096,PEP_00267,Genotype_B,6,2,2,0.00529294743356789
MOL_0096,PEP_00267,Genotype_B,6,3,1,NA
MOL_0096,PEP_00267,Genotype_B,6,3,2,0.00130522760984328
MOL_0096,PEP_00268,Genotype_A,0,1,1,NA
MOL_0096,PEP_00268,Genotype_A,0,1,2,NA
MOL_0096,PEP_00268,Genotype_A,0,2,1,NA
MOL_0096,PEP_00268,Genotype_A,0,2,2,NA
MOL_0096,PEP_00268,Genotype_A,0,3,1,NA
MOL_0096,PEP_00268,Genotype_A,0,3,2,NA
MOL_0096,PEP_00268,Genotype_A,1,1,1,NA
MOL_0096,PEP_00268,Genotype_A,1,1,2,3.787192758914978e-4
MOL_0096,PEP_00268,Genotype_A,1,2,1,NA
MOL_0096,PEP_00268,Genotype_A,1,2,2,NA
MOL_0096,PEP_00268,Genotype_A,1,3,1,NA
MOL_0096,PEP_00268,Genotype_A,1,3,2,NA
MOL_0096,PEP_00268,Genotype_A,1.5,1,1,NA
MOL_0096,PEP_00268,Genotype_A,1.5,1,2,7.898595513400348e-4
MOL_0096,PEP_00268,Genotype_A,1.5,2,1,NA
MOL_0096,PEP_00268,Genotype_A,1.5,2,2,6.979065994779636e-4
MOL_0096,PEP_00268,Genotype_A,1.5,3,1,NA
MOL_0096,PEP_00268,Genotype_A,1.5,3,2,1.015162160360365e-4
MOL_0096,PEP_00268,Genotype_A,2,1,1,NA
MOL_0096,PEP_00268,Genotype_A,2,1,2,3.5798743733439275e-4
MOL_0096,PEP_00268,Genotype_A,2,2,1,NA
MOL_0096,PEP_00268,Genotype_A,2,2,2,7.978574434465435e-4
MOL_0096,PEP_00268,Genotype_A,2,3,1,NA
MOL_0096,PEP_00268,Genotype_A,2,3,2,0.0015331830242229
MOL_0096,PEP_00268,Genotype_A,4,1,1,NA
MOL_0096,PEP_00268,Genotype_A,4,1,2,0.00265802475555888
MOL_0096,PEP_00268,Genotype_A,4,2,1,NA
MOL_0096,PEP_00268,Genotype_A,4,2,2,4.828839866233983e-4
MOL_0096,PEP_00268,Genotype_A,4,3,1,NA
MOL_0096,PEP_00268,Genotype_A,4,3,2,0.0048001155516991
MOL_0096,PEP_00268,Genotype_A,6,1,1,NA
MOL_0096,PEP_00268,Genotype_A,6,1,2,0.00533757749726918
MOL_0096,PEP_00268,Genotype_A,6,2,1,NA
MOL_0096,PEP_00268,Genotype_A,6,2,2,1.4498832690773632e-4
MOL_0096,PEP_00268,Genotype_A,6,3,1,NA
MOL_0096,PEP_00268,Genotype_A,6,3,2,0.00551802612403382
MOL_0096,PEP_00268,Genotype_B,0,1,1,NA
MOL_0096,PEP_00268,Genotype_B,0,1,2,NA
MOL_0096,PEP_00268,Genotype_B,0,2,1,NA
MOL_0096,PEP_00268,Genotype_B,0,2,2,NA
MOL_0096,PEP_00268,Genotype_B,0,3,1,NA
MOL_0096,PEP_00268,Genotype_B,0,3,2,NA
MOL_0096,PEP_00268,Genotype_B,1,1,1,NA
MOL_0096,PEP_00268,Genotype_B,1,1,2,NA
MOL_0096,PEP_00268,Genotype_B,1,2,1,NA
MOL_0096,PEP_00268,Genotype_B,1,2,2,7.480717184453645e-5
MOL_0096,PEP_00268,Genotype_B,1,3,1,NA
MOL_0096,PEP_00268,Genotype_B,1,3,2,1.1574573204130196e-4
MOL_0096,PEP_00268,Genotype_B,1.5,1,1,NA
MOL_0096,PEP_00268,Genotype_B,1.5,1,2,NA
MOL_0096,PEP_00268,Genotype_B,1.5,2,1,NA
MOL_0096,PEP_00268,Genotype_B,1.5,2,2,5.251651407814355e-4
MOL_0096,PEP_00268,Genotype_B,1.5,3,1,NA
MOL_0096,PEP_00268,Genotype_B,1.5,3,2,NA
MOL_0096,PEP_00268,Genotype_B,2,1,1,NA
MOL_0096,PEP_00268,Genotype_B,2,1,2,1.111855576517425e-4
MOL_0096,PEP_00268,Genotype_B,2,2,1,NA
MOL_0096,PEP_00268,Genotype_B,2,2,2,NA
MOL_0096,PEP_00268,Genotype_B,2,3,1,NA
MOL_0096,PEP_00268,Genotype_B,2,3,2,7.381231128631484e-5
MOL_0096,PEP_00268,Genotype_B,4,1,1,NA
MOL_0096,PEP_00268,Genotype_B,4,1,2,1.2348943271212485e-4
MOL_0096,PEP_00268,Genotype_B,4,2,1,NA
MOL_0096,PEP_00268,Genotype_B,4,2,2,0.00486100243888114
MOL_0096,PEP_00268,Genotype_B,4,3,1,NA
MOL_0096,PEP_00268,Genotype_B,4,3,2,2.053669098862324e-4
MOL_0096,PEP_00268,Genotype_B,6,1,1,NA
MOL_0096,PEP_00268,Genotype_B,6,1,2,NA
MOL_0096,PEP_00268,Genotype_B,6,2,1,NA
MOL_0096,PEP_00268,Genotype_B,6,2,2,0.00586962463936404
MOL_0096,PEP_00268,Genotype_B,6,3,1,NA
MOL_0096,PEP_00268,Genotype_B,6,3,2,NA
MOL_0097,PEP_00269,Genotype_A,0,1,1,1.3639385065690728e-4
MOL_0097,PEP_00269,Genotype_A,0,1,2,1.4115482796479332e-4
MOL_0097,PEP_00269,Genotype_A,0,2,1,3.2490025997149245e-4
MOL_0097,PEP_00269,Genotype_A,0,2,2,4.0519716119419345e-4
MOL_0097,PEP_00269,Genotype_A,0,3,1,NA
MOL_0097,PEP_00269,Genotype_A,0,3,2,NA
MOL_0097,PEP_00269,Genotype_A,1,1,1,4.88015117401425e-4
MOL_0097,PEP_00269,Genotype_A,1,1,2,NA
MOL_0097,PEP_00269,Genotype_A,1,2,1,3.678913803740011e-4
MOL_0097,PEP_00269,Genotype_A,1,2,2,NA
MOL_0097,PEP_00269,Genotype_A,1,3,1,2.855466684986234e-4
MOL_0097,PEP_00269,Genotype_A,1,3,2,5.158355043767194e-4
MOL_0097,PEP_00269,Genotype_A,1.5,1,1,0.0012310234955377
MOL_0097,PEP_00269,Genotype_A,1.5,1,2,9.62352719484901e-4
MOL_0097,PEP_00269,Genotype_A,1.5,2,1,8.204247463080261e-4
MOL_0097,PEP_00269,Genotype_A,1.5,2,2,4.1010523943814305e-4
MOL_0097,PEP_00269,Genotype_A,1.5,3,1,5.884879191165152e-4
MOL_0097,PEP_00269,Genotype_A,1.5,3,2,6.12337076553999e-4
MOL_0097,PEP_00269,Genotype_A,2,1,1,3.5173528607209374e-4
MOL_0097,PEP_00269,Genotype_A,2,1,2,1.6328883198201324e-4
MOL_0097,PEP_00269,Genotype_A,2,2,1,8.783811862240525e-4
MOL_0097,PEP_00269,Genotype_A,2,2,2,5.774566231702863e-4
MOL_0097,PEP_00269,Genotype_A,2,3,1,0.0010805667439951
MOL_0097,PEP_00269,Genotype_A,2,3,2,0.00104663883060415
MOL_0097,PEP_00269,Genotype_A,4,1,1,0.00328135598649919
MOL_0097,PEP_00269,Genotype_A,4,1,2,0.00276365359487113
MOL_0097,PEP_00269,Genotype_A,4,2,1,0.00490808007538016
MOL_0097,PEP_00269,Genotype_A,4,2,2,0.00329721981588565
MOL_0097,PEP_00269,Genotype_A,4,3,1,0.00421280014475789
MOL_0097,PEP_00269,Genotype_A,4,3,2,0.00262650398848968
MOL_0097,PEP_00269,Genotype_A,6,1,1,0.00252418130610861
MOL_0097,PEP_00269,Genotype_A,6,1,2,0.00297033399027444
MOL_0097,PEP_00269,Genotype_A,6,2,1,0.00361374735415943
MOL_0097,PEP_00269,Genotype_A,6,2,2,0.00182091977609995
MOL_0097,PEP_00269,Genotype_A,6,3,1,0.00292970072434251
MOL_0097,PEP_00269,Genotype_A,6,3,2,0.00366558777694026
MOL_0097,PEP_00269,Genotype_B,0,1,1,NA
MOL_0097,PEP_00269,Genotype_B,0,1,2,1.8983951115471133e-4
MOL_0097,PEP_00269,Genotype_B,0,2,1,2.611750861274618e-4
MOL_0097,PEP_00269,Genotype_B,0,2,2,NA
MOL_0097,PEP_00269,Genotype_B,0,3,1,NA
MOL_0097,PEP_00269,Genotype_B,0,3,2,NA
MOL_0097,PEP_00269,Genotype_B,1,1,1,5.67006913518716e-4
MOL_0097,PEP_00269,Genotype_B,1,1,2,5.098581922003169e-4
MOL_0097,PEP_00269,Genotype_B,1,2,1,7.575477588376067e-4
MOL_0097,PEP_00269,Genotype_B,1,2,2,7.89098985565269e-4
MOL_0097,PEP_00269,Genotype_B,1,3,1,6.344657646582446e-4
MOL_0097,PEP_00269,Genotype_B,1,3,2,5.313376310110343e-4
MOL_0097,PEP_00269,Genotype_B,1.5,1,1,5.397019991721062e-4
MOL_0097,PEP_00269,Genotype_B,1.5,1,2,5.375549197273601e-4
MOL_0097,PEP_00269,Genotype_B,1.5,2,1,4.842243793603078e-4
MOL_0097,PEP_00269,Genotype_B,1.5,2,2,4.678981716732247e-4
MOL_0097,PEP_00269,Genotype_B,1.5,3,1,3.7087464365722e-4
MOL_0097,PEP_00269,Genotype_B,1.5,3,2,3.3589562797194285e-4
MOL_0097,PEP_00269,Genotype_B,2,1,1,9.77505193409308e-4
MOL_0097,PEP_00269,Genotype_B,2,1,2,4.37477179876282e-4
MOL_0097,PEP_00269,Genotype_B,2,2,1,9.98880186503479e-4
MOL_0097,PEP_00269,Genotype_B,2,2,2,0.00138499865381769
MOL_0097,PEP_00269,Genotype_B,2,3,1,0.00155856854331602
MOL_0097,PEP_00269,Genotype_B,2,3,2,0.00151734217338076
MOL_0097,PEP_00269,Genotype_B,4,1,1,0.00398427837097885
MOL_0097,PEP_00269,Genotype_B,4,1,2,0.00327979962599617
MOL_0097,PEP_00269,Genotype_B,4,2,1,0.00239370059677231
MOL_0097,PEP_00269,Genotype_B,4,2,2,0.00218204728770251
MOL_0097,PEP_00269,Genotype_B,4,3,1,0.00306571011879966
MOL_0097,PEP_00269,Genotype_B,4,3,2,0.00245002899681263
MOL_0097,PEP_00269,Genotype_B,6,1,1,0.0045375883794524
MOL_0097,PEP_00269,Genotype_B,6,1,2,0.00286094631360124
MOL_0097,PEP_00269,Genotype_B,6,2,1,0.00230963325278252
MOL_0097,PEP_00269,Genotype_B,6,2,2,0.00230187930239078
MOL_0097,PEP_00269,Genotype_B,6,3,1,0.00373608846547038
MOL_0097,PEP_00269,Genotype_B,6,3,2,0.00234777106238707
MOL_0097,PEP_00270,Genotype_A,0,1,1,6.133211365619113e-4
MOL_0097,PEP_00270,Genotype_A,0,1,2,0.00139233462132502
MOL_0097,PEP_00270,Genotype_A,0,2,1,0.00119040712146895
MOL_0097,PEP_00270,Genotype_A,0,2,2,0.00174016277497012
MOL_0097,PEP_00270,Genotype_A,0,3,1,0.00115918083936663
MOL_0097,PEP_00270,Genotype_A,0,3,2,0.00164687786453181
MOL_0097,PEP_00270,Genotype_A,1,1,1,0.00523146242987084
MOL_0097,PEP_00270,Genotype_A,1,1,2,0.00453535882340756
MOL_0097,PEP_00270,Genotype_A,1,2,1,0.00443358984811044
MOL_0097,PEP_00270,Genotype_A,1,2,2,NA
MOL_0097,PEP_00270,Genotype_A,1,3,1,0.00478332914284618
MOL_0097,PEP_00270,Genotype_A,1,3,2,0.00450835755184207
MOL_0097,PEP_00270,Genotype_A,1.5,1,1,0.00678713151701425
MOL_0097,PEP_00270,Genotype_A,1.5,1,2,0.00606482577220765
MOL_0097,PEP_00270,Genotype_A,1.5,2,1,0.00599551330530699
MOL_0097,PEP_00270,Genotype_A,1.5,2,2,0.00451825198298834
MOL_0097,PEP_00270,Genotype_A,1.5,3,1,0.00476379246032337
MOL_0097,PEP_00270,Genotype_A,1.5,3,2,0.00336236209827929
MOL_0097,PEP_00270,Genotype_A,2,1,1,0.00355186180977647
MOL_0097,PEP_00270,Genotype_A,2,1,2,0.00258781957637259
MOL_0097,PEP_00270,Genotype_A,2,2,1,0.00710903189105868
MOL_0097,PEP_00270,Genotype_A,2,2,2,0.00696256455313906
MOL_0097,PEP_00270,Genotype_A,2,3,1,0.00529193498368548
